2015-06-07 09:22:48,589,Sensor,INFO,2015-06-07 09:22:48,2.25,24.44,54.94,1.91,0,0,0,0
2015-06-07 09:23:49,835,Sensor,INFO,2015-06-07 09:23:49,2.22,34.21,76.08,2.75,0,0,0,0
2015-06-07 09:24:50,981,Sensor,INFO,2015-06-07 09:24:50,2.20,24.44,53.75,2.02,0,0,0,0
2015-06-07 09:25:52,277,Sensor,INFO,2015-06-07 09:25:52,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 09:26:53,477,Sensor,INFO,2015-06-07 09:26:53,2.20,19.55,43.00,1.73,0,0,0,0
2015-06-07 09:27:54,638,Sensor,INFO,2015-06-07 09:27:54,2.22,34.21,76.08,3.17,0,0,0,0
2015-06-07 09:28:55,869,Sensor,INFO,2015-06-07 09:28:55,2.10,9.78,20.54,0.88,0,0,0,0
2015-06-07 09:29:57,050,Sensor,INFO,2015-06-07 09:29:57,2.22,34.21,76.08,3.38,0,0,0,0
2015-06-07 09:30:58,339,Sensor,INFO,2015-06-07 09:30:58,2.27,34.21,77.76,3.59,0,0,0,0
2015-06-07 09:31:59,699,Sensor,INFO,2015-06-07 09:31:59,2.17,9.78,21.26,1.01,0,0,0,0
2015-06-07 09:33:00,839,Sensor,INFO,2015-06-07 09:33:00,2.17,14.66,31.89,1.56,0,0,0,0
2015-06-07 09:34:01,982,Sensor,INFO,2015-06-07 09:34:01,2.08,14.66,30.46,1.53,0,0,0,0
2015-06-07 09:35:03,339,Sensor,INFO,2015-06-07 09:35:03,2.22,34.21,76.08,3.93,0,0,0,0
2015-06-07 09:36:05,412,Sensor,INFO,2015-06-07 09:36:05,2.17,14.66,31.89,1.69,0,0,0,0
2015-06-07 09:37:06,588,Sensor,INFO,2015-06-07 09:37:06,2.22,29.33,65.22,3.55,0,0,0,0
2015-06-07 09:38:07,740,Sensor,INFO,2015-06-07 09:38:07,2.15,4.89,10.51,0.59,0,0,0,0
2015-06-07 09:39:08,968,Sensor,INFO,2015-06-07 09:39:08,2.32,34.21,79.43,4.55,0,0,0,0
2015-06-07 09:40:10,697,Sensor,INFO,2015-06-07 09:40:10,2.22,29.33,65.22,3.82,0,0,0,0
2015-06-07 09:41:11,950,Sensor,INFO,2015-06-07 09:41:11,2.17,0.00,0.00,0.00,0,0,0,0
2015-06-07 09:42:13,195,Sensor,INFO,2015-06-07 09:42:13,2.17,9.78,21.26,1.31,0,0,0,0
2015-06-07 09:43:14,441,Sensor,INFO,2015-06-07 09:43:14,2.42,0.00,0.00,0.00,0,0,0,0
2015-06-07 09:44:15,588,Sensor,INFO,2015-06-07 09:44:15,2.22,34.21,76.08,4.88,0,0,0,0
2015-06-07 09:45:16,778,Sensor,INFO,2015-06-07 09:45:16,2.39,0.00,0.00,0.00,0,0,0,0
2015-06-07 09:46:17,981,Sensor,INFO,2015-06-07 09:46:17,2.17,0.00,0.00,0.00,0,0,0,0
2015-06-07 09:47:21,515,Sensor,INFO,2015-06-07 09:47:21,2.32,34.21,79.43,5.43,0,0,0,0
2015-06-07 09:48:22,716,Sensor,INFO,2015-06-07 09:48:22,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 09:49:23,906,Sensor,INFO,2015-06-07 09:49:23,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 09:50:25,075,Sensor,INFO,2015-06-07 09:50:25,2.17,19.55,42.52,3.08,0,0,0,0
2015-06-07 09:51:26,245,Sensor,INFO,2015-06-07 09:51:26,2.30,34.21,78.59,5.81,0,0,0,0
2015-06-07 09:52:27,566,Sensor,INFO,2015-06-07 09:52:27,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 09:53:28,794,Sensor,INFO,2015-06-07 09:53:28,2.32,34.21,79.43,6.09,0,0,0,0
2015-06-07 09:54:29,981,Sensor,INFO,2015-06-07 09:54:29,2.27,34.21,77.76,6.07,0,0,0,0
2015-06-07 09:55:31,200,Sensor,INFO,2015-06-07 09:55:31,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 09:56:32,533,Sensor,INFO,2015-06-07 09:56:32,2.20,34.21,75.25,6.08,0,0,0,0
2015-06-07 09:57:33,717,Sensor,INFO,2015-06-07 09:57:33,2.32,29.33,68.08,5.60,0,0,0,0
2015-06-07 09:58:35,231,Sensor,INFO,2015-06-07 09:58:35,2.22,0.00,0.00,0.00,0,0,0,0
2015-06-07 09:59:36,395,Sensor,INFO,2015-06-07 09:59:36,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:00:37,570,Sensor,INFO,2015-06-07 10:00:37,2.20,24.44,53.75,4.64,0,0,0,0
2015-06-07 10:01:38,786,Sensor,INFO,2015-06-07 10:01:38,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:02:40,087,Sensor,INFO,2015-06-07 10:02:40,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:03:41,567,Sensor,INFO,2015-06-07 10:03:41,2.10,19.55,41.09,3.72,0,0,0,0
2015-06-07 10:04:42,738,Sensor,INFO,2015-06-07 10:04:42,2.17,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:05:43,901,Sensor,INFO,2015-06-07 10:05:43,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:06:45,339,Sensor,INFO,2015-06-07 10:06:45,2.17,24.44,53.15,5.03,0,0,0,0
2015-06-07 10:07:46,640,Sensor,INFO,2015-06-07 10:07:46,2.32,4.89,11.35,1.09,0,0,0,0
2015-06-07 10:08:47,965,Sensor,INFO,2015-06-07 10:08:47,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:09:49,087,Sensor,INFO,2015-06-07 10:09:49,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:10:50,254,Sensor,INFO,2015-06-07 10:10:50,2.15,14.66,31.53,3.17,0,0,0,0
2015-06-07 10:11:51,432,Sensor,INFO,2015-06-07 10:11:51,2.20,19.55,43.00,4.38,0,0,0,0
2015-06-07 10:12:52,641,Sensor,INFO,2015-06-07 10:12:52,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:13:53,952,Sensor,INFO,2015-06-07 10:13:53,2.08,14.66,30.46,3.19,0,0,0,0
2015-06-07 10:14:55,088,Sensor,INFO,2015-06-07 10:14:55,2.15,19.55,42.04,4.46,0,0,0,0
2015-06-07 10:15:56,255,Sensor,INFO,2015-06-07 10:15:56,2.32,34.21,79.43,8.54,0,0,0,0
2015-06-07 10:16:57,426,Sensor,INFO,2015-06-07 10:16:57,2.22,34.21,76.08,8.28,0,0,0,0
2015-06-07 10:17:58,684,Sensor,INFO,2015-06-07 10:17:58,2.20,19.55,43.00,4.74,0,0,0,0
2015-06-07 10:18:59,938,Sensor,INFO,2015-06-07 10:18:59,2.20,19.55,43.00,4.80,0,0,0,0
2015-06-07 10:20:01,160,Sensor,INFO,2015-06-07 10:20:01,2.39,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:21:02,487,Sensor,INFO,2015-06-07 10:21:02,2.25,34.21,76.92,8.80,0,0,0,0
2015-06-07 10:22:03,677,Sensor,INFO,2015-06-07 10:22:03,2.27,34.21,77.76,9.01,0,0,0,0
2015-06-07 10:23:04,838,Sensor,INFO,2015-06-07 10:23:04,2.15,14.66,31.53,3.70,0,0,0,0
2015-06-07 10:24:06,339,Sensor,INFO,2015-06-07 10:24:06,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:25:07,491,Sensor,INFO,2015-06-07 10:25:07,2.39,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:26:08,746,Sensor,INFO,2015-06-07 10:26:08,2.17,9.78,21.26,2.58,0,0,0,0
2015-06-07 10:27:09,980,Sensor,INFO,2015-06-07 10:27:09,2.17,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:28:11,274,Sensor,INFO,2015-06-07 10:28:11,2.25,34.21,76.92,9.55,0,0,0,0
2015-06-07 10:29:12,548,Sensor,INFO,2015-06-07 10:29:12,2.17,19.55,42.52,5.34,0,0,0,0
2015-06-07 10:30:16,323,Sensor,INFO,2015-06-07 10:30:16,2.32,24.44,56.74,7.20,0,0,0,0
2015-06-07 10:31:17,502,Sensor,INFO,2015-06-07 10:31:17,2.20,14.66,32.25,4.14,0,0,0,0
2015-06-07 10:32:18,765,Sensor,INFO,2015-06-07 10:32:18,2.22,29.33,65.22,8.46,0,0,0,0
2015-06-07 10:33:20,046,Sensor,INFO,2015-06-07 10:33:20,2.22,34.21,76.08,9.98,0,0,0,0
2015-06-07 10:34:21,228,Sensor,INFO,2015-06-07 10:34:21,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:35:22,558,Sensor,INFO,2015-06-07 10:35:22,2.25,34.21,76.92,10.30,0,0,0,0
2015-06-07 10:36:23,743,Sensor,INFO,2015-06-07 10:36:23,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:37:24,982,Sensor,INFO,2015-06-07 10:37:24,2.17,19.55,42.52,5.81,0,0,0,0
2015-06-07 10:38:26,223,Sensor,INFO,2015-06-07 10:38:26,2.10,19.55,41.09,5.67,0,0,0,0
2015-06-07 10:39:27,459,Sensor,INFO,2015-06-07 10:39:27,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:40:28,793,Sensor,INFO,2015-06-07 10:40:28,2.30,34.21,78.59,11.07,0,0,0,0
2015-06-07 10:41:30,005,Sensor,INFO,2015-06-07 10:41:29,2.37,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:42:31,199,Sensor,INFO,2015-06-07 10:42:31,2.32,14.66,34.04,4.89,0,0,0,0
2015-06-07 10:43:32,504,Sensor,INFO,2015-06-07 10:43:32,2.17,24.44,53.15,7.71,0,0,0,0
2015-06-07 10:44:33,787,Sensor,INFO,2015-06-07 10:44:33,2.20,19.55,43.00,6.29,0,0,0,0
2015-06-07 10:45:35,011,Sensor,INFO,2015-06-07 10:45:35,2.32,24.44,56.74,8.40,0,0,0,0
2015-06-07 10:46:36,258,Sensor,INFO,2015-06-07 10:46:36,2.32,34.21,79.43,11.87,0,0,0,0
2015-06-07 10:47:37,481,Sensor,INFO,2015-06-07 10:47:37,2.20,9.78,21.50,3.24,0,0,0,0
2015-06-07 10:48:38,674,Sensor,INFO,2015-06-07 10:48:38,2.15,24.44,52.55,8.00,0,0,0,0
2015-06-07 10:49:39,957,Sensor,INFO,2015-06-07 10:49:39,2.17,14.66,31.89,4.90,0,0,0,0
2015-06-07 10:50:41,155,Sensor,INFO,2015-06-07 10:50:41,2.27,34.21,77.76,12.05,0,0,0,0
2015-06-07 10:51:42,358,Sensor,INFO,2015-06-07 10:51:42,2.30,34.21,78.59,12.29,0,0,0,0
2015-06-07 10:52:43,515,Sensor,INFO,2015-06-07 10:52:43,2.17,14.66,31.89,5.03,0,0,0,0
2015-06-07 10:53:44,703,Sensor,INFO,2015-06-07 10:53:44,2.22,19.55,43.48,6.92,0,0,0,0
2015-06-07 10:54:46,136,Sensor,INFO,2015-06-07 10:54:46,2.10,4.89,10.27,1.65,0,0,0,0
2015-06-07 10:55:47,307,Sensor,INFO,2015-06-07 10:55:47,2.15,19.55,42.04,6.81,0,0,0,0
2015-06-07 10:56:48,526,Sensor,INFO,2015-06-07 10:56:48,2.20,14.66,32.25,5.27,0,0,0,0
2015-06-07 10:57:49,741,Sensor,INFO,2015-06-07 10:57:49,2.20,0.00,0.00,0.00,0,0,0,0
2015-06-07 10:58:50,905,Sensor,INFO,2015-06-07 10:58:50,2.27,34.21,77.76,12.92,0,0,0,0
2015-06-07 10:59:52,185,Sensor,INFO,2015-06-07 10:59:52,2.32,14.66,34.04,5.70,0,0,0,0
2015-06-07 11:00:53,361,Sensor,INFO,2015-06-07 11:00:53,2.08,9.78,20.31,3.43,0,0,0,0
2015-06-07 11:01:54,534,Sensor,INFO,2015-06-07 11:01:54,2.22,34.21,76.08,12.96,0,0,0,0
2015-06-07 11:02:55,777,Sensor,INFO,2015-06-07 11:02:55,2.20,34.21,75.25,12.92,0,0,0,0
2015-06-07 11:03:57,291,Sensor,INFO,2015-06-07 11:03:57,2.32,34.21,79.43,13.75,0,0,0,0
2015-06-07 11:04:58,584,Sensor,INFO,2015-06-07 11:04:58,2.32,34.21,79.43,13.86,0,0,0,0
2015-06-07 11:05:59,779,Sensor,INFO,2015-06-07 11:05:59,2.08,19.55,40.61,7.14,0,0,0,0
2015-06-07 11:07:01,089,Sensor,INFO,2015-06-07 11:07:01,2.20,34.21,75.25,13.34,0,0,0,0
2015-06-07 11:08:02,505,Sensor,INFO,2015-06-07 11:08:02,2.30,24.44,56.14,10.03,0,0,0,0
2015-06-07 11:09:14,447,Sensor,INFO,2015-06-07 11:09:14,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:10:15,763,Sensor,INFO,2015-06-07 11:10:15,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:11:17,213,Sensor,INFO,2015-06-07 11:11:17,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:12:18,413,Sensor,INFO,2015-06-07 11:12:18,2.30,34.21,78.59,14.47,0,0,0,0
2015-06-07 11:13:19,606,Sensor,INFO,2015-06-07 11:13:19,2.15,19.55,42.04,7.80,0,0,0,0
2015-06-07 11:14:20,981,Sensor,INFO,2015-06-07 11:14:20,2.42,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:15:22,135,Sensor,INFO,2015-06-07 11:15:22,2.10,14.66,30.82,5.80,0,0,0,0
2015-06-07 11:16:23,327,Sensor,INFO,2015-06-07 11:16:23,2.22,24.44,54.35,10.31,0,0,0,0
2015-06-07 11:17:25,948,Sensor,INFO,2015-06-07 11:17:25,2.25,34.21,76.92,14.70,0,0,0,0
2015-06-07 11:18:27,213,Sensor,INFO,2015-06-07 11:18:27,2.10,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:19:28,490,Sensor,INFO,2015-06-07 11:19:28,2.17,34.21,74.41,14.43,0,0,0,0
2015-06-07 11:20:29,905,Sensor,INFO,2015-06-07 11:20:29,2.32,19.55,45.39,8.86,0,0,0,0
2015-06-07 11:21:31,588,Sensor,INFO,2015-06-07 11:21:31,2.20,24.44,53.75,10.57,0,0,0,0
2015-06-07 11:22:32,779,Sensor,INFO,2015-06-07 11:22:32,2.17,19.55,42.52,8.43,0,0,0,0
2015-06-07 11:23:34,297,Sensor,INFO,2015-06-07 11:23:34,2.08,24.44,50.76,10.14,0,0,0,0
2015-06-07 11:24:35,510,Sensor,INFO,2015-06-07 11:24:35,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:25:36,820,Sensor,INFO,2015-06-07 11:25:36,2.15,9.78,21.02,4.26,0,0,0,0
2015-06-07 11:26:37,982,Sensor,INFO,2015-06-07 11:26:37,2.27,34.21,77.76,15.85,0,0,0,0
2015-06-07 11:27:39,339,Sensor,INFO,2015-06-07 11:27:39,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:28:40,527,Sensor,INFO,2015-06-07 11:28:40,2.17,14.66,31.89,6.59,0,0,0,0
2015-06-07 11:29:41,858,Sensor,INFO,2015-06-07 11:29:41,2.17,14.66,31.89,6.64,0,0,0,0
2015-06-07 11:31:41,754,Sensor,INFO,2015-06-07 11:31:41,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:32:42,980,Sensor,INFO,2015-06-07 11:32:42,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:33:44,089,Sensor,INFO,2015-06-07 11:33:44,2.15,14.66,31.53,6.69,0,0,0,0
2015-06-07 11:34:45,220,Sensor,INFO,2015-06-07 11:34:45,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:35:46,516,Sensor,INFO,2015-06-07 11:35:46,2.39,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:36:47,680,Sensor,INFO,2015-06-07 11:36:47,2.15,14.66,31.53,6.82,0,0,0,0
2015-06-07 11:37:48,838,Sensor,INFO,2015-06-07 11:37:48,2.10,19.55,41.09,8.95,0,0,0,0
2015-06-07 11:38:49,981,Sensor,INFO,2015-06-07 11:38:49,2.20,24.44,53.75,11.78,0,0,0,0
2015-06-07 11:39:51,275,Sensor,INFO,2015-06-07 11:39:51,2.32,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:40:52,405,Sensor,INFO,2015-06-07 11:40:52,2.15,9.78,21.02,4.67,0,0,0,0
2015-06-07 11:41:53,784,Sensor,INFO,2015-06-07 11:41:53,2.15,14.66,31.53,7.04,0,0,0,0
2015-06-07 11:42:55,089,Sensor,INFO,2015-06-07 11:42:55,2.32,34.21,79.43,17.85,0,0,0,0
2015-06-07 11:43:56,319,Sensor,INFO,2015-06-07 11:43:56,2.17,34.21,74.41,16.83,0,0,0,0
2015-06-07 11:44:57,588,Sensor,INFO,2015-06-07 11:44:57,2.15,9.78,21.02,4.78,0,0,0,0
2015-06-07 11:45:58,751,Sensor,INFO,2015-06-07 11:45:58,2.17,0.00,0.00,0.00,0,0,0,0
2015-06-07 11:46:59,978,Sensor,INFO,2015-06-07 11:46:59,2.15,0.00,0.00,0.00,0,0,0,0
2015-06-07 12:05:16,925,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:06:17,683,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:07:18,522,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:08:19,284,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:09:20,056,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:10:21,399,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:11:22,172,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:12:23,009,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:13:23,915,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:14:24,674,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:15:25,525,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:16:26,322,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:17:27,170,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:18:27,966,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:19:28,723,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:20:29,507,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:21:30,662,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:22:31,510,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:23:32,285,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:24:33,104,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:25:33,890,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:26:34,718,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:27:35,500,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:28:36,685,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:29:37,531,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:30:38,370,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:31:39,105,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:32:39,880,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:33:40,660,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:34:41,441,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:35:42,283,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:36:43,134,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:37:43,994,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:38:44,767,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:39:45,549,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:40:46,286,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:41:47,076,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:42:47,872,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:43:48,647,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:44:49,539,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:45:50,418,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:46:51,144,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:47:52,021,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:48:52,802,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:49:53,540,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:50:54,294,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:51:55,079,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:52:55,866,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:53:56,646,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:54:57,501,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:55:58,251,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:56:59,026,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:57:59,852,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 12:59:00,621,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:00:01,747,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:01:04,023,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:02:04,779,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:03:05,715,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:04:06,493,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:05:07,270,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:06:08,034,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:07:08,824,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:08:09,675,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:09:10,450,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:10:11,314,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:11:12,037,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:12:12,794,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:13:13,546,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:14:14,277,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:15:15,334,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:16:16,845,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:17:17,727,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:18:18,539,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:19:19,294,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:20:20,064,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:21:20,801,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:22:21,542,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:23:22,383,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:24:23,227,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:25:24,005,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:26:24,792,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:27:25,555,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:28:26,293,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:29:27,099,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:30:27,946,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:31:28,678,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:32:29,452,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:33:30,179,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:34:30,952,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:35:31,741,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:36:32,577,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:37:33,514,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:38:34,302,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:39:35,046,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:40:35,861,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:41:36,642,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:42:37,482,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:43:38,296,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:44:39,032,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:45:39,838,Sensor,ERROR,error uplaoding to sparkfun
2015-06-07 13:46:40,611,Sensor,ERROR,error uplaoding to sparkfun
